# r0x r0y r0z v0x v0y v0z t0_days Cj DE DV Emax h_perigeo h_min_periluneo
5.455605240545241941e+03 -1.539350658746046247e+04 0.000000000000000000e+00 5.644088327263105498e+00 -2.523589485867271609e+00 0.000000000000000000e+00 -1.800117317805683415e+05 1.959999999999999964e+00 9.445100704946765013e-01 1.718698817144286295e+00 1.283717947820010030e-01 7.876172595164889572e+02 7.179095671487572872e+03
4.532407373415570873e+03 -1.123139644816791042e+04 0.000000000000000000e+00 5.526624502046394660e+00 -4.491716396071687711e+00 0.000000000000000000e+00 -8.175532818367477739e+05 1.969999999999999973e+00 1.026831692116396466e+00 2.008774734681796126e+00 2.054059273781833617e-01 7.865067478666915122e+02 2.238848854085500534e+03
1.047415957892172628e+04 -1.461527781445641085e+04 0.000000000000000000e+00 5.615006713243971603e+00 -1.572669859084476318e+00 0.000000000000000000e+00 -1.987629538410442183e+05 1.989999999999999991e+00 1.047540466039616813e+00 1.608482682965457933e+00 2.096346622979544105e-01 3.581567777749514789e+02 2.841254586991167798e+03
-9.923161649184614362e+03 -1.512457055555892566e+03 0.000000000000000000e+00 4.416205979490487543e+00 -9.559271691150890149e+00 0.000000000000000000e+00 -2.025131982531393878e+05 2.000000000000000000e+00 1.044391216682799772e+00 3.025874682772804469e+00 2.039460339464952698e-01 5.536652513495000676e+02 2.834444045977233145e+03
-7.062251467540221711e+03 -6.005084018604683479e+03 0.000000000000000000e+00 6.429977586865115669e+00 -6.796450798637049928e+00 0.000000000000000000e+00 -2.025131982531393878e+05 2.010000000000000231e+00 1.041374245713008406e+00 2.675927031828525315e+00 1.984388214363789482e-01 7.530333884037154348e+02 2.851499490703191896e+03
-5.396933186102434775e+03 -7.727745928811060367e+03 0.000000000000000000e+00 6.556593066280071547e+00 -5.891489328978567031e+00 0.000000000000000000e+00 -1.875122206047587097e+05 2.010000000000000231e+00 1.604056378343413636e+00 2.513263197810171157e+00 7.563158972914423295e-01 4.091890444336549990e+02 9.696091271066773061e+02
1.252362669752988768e+04 -1.516356943558785861e+04 0.000000000000000000e+00 5.190027329784244081e+00 -2.653574531436115880e+00 0.000000000000000000e+00 -7.350479047706540441e+05 2.020000000000000018e+00 1.050227872999183187e+00 1.608845459831282021e+00 1.965337277875176536e-01 3.598110049338174576e+02 2.617577849461232290e+03
-1.013436668370529878e+04 -6.478058714426906590e+02 0.000000000000000000e+00 3.713870289775926370e+00 -1.012547160688812298e+01 0.000000000000000000e+00 -1.950127094289490487e+05 2.020000000000000018e+00 1.245686635542152532e+00 3.100683638475864257e+00 3.913903913250922351e-01 3.176974905217011838e+02 4.552245274614540904e+03
7.390409664764465560e+03 -1.301116729806436524e+04 0.000000000000000000e+00 5.442845720429761336e+00 -3.503233499510781002e+00 0.000000000000000000e+00 -7.350479047706540441e+05 2.030000000000000249e+00 1.058698330479337590e+00 1.807294545322702284e+00 2.052436667980001295e-01 7.520385860888727620e+02 2.719059779981466818e+03
-1.082844993963905290e+04 6.538401979095997376e+02 0.000000000000000000e+00 2.450523698316936283e+00 -1.035879890739332332e+01 0.000000000000000000e+00 -1.912624650168538501e+05 2.030000000000000249e+00 1.165414390195060212e+00 3.058375456703085860e+00 3.093760735053644462e-01 5.667039818726416343e+02 3.936371027710797989e+03
1.208764725240120470e+03 -8.460219847921238397e+03 0.000000000000000000e+00 5.772915718053287293e+00 -5.109935743389707241e+00 0.000000000000000000e+00 -6.787942385892265011e+05 2.060000000000000053e+00 1.310589482381645965e+00 2.182241146366874496e+00 4.409482581097471376e-01 7.222796303872355566e+02 5.301265822899489649e+03
-5.515368093155540919e+03 3.594216506136766384e+03 0.000000000000000000e+00 1.322041474747417844e+00 -1.082725223190655761e+01 0.000000000000000000e+00 -6.712937497650361620e+05 2.069999999999999840e+00 1.077994343369124808e+00 3.139053649231469123e+00 1.959730804508804103e-01 2.176976936238561393e+02 1.809277262905415910e+03
1.131160830096012978e+04 -1.479088411034497040e+04 0.000000000000000000e+00 5.234362555254818972e+00 -2.650773379649555395e+00 0.000000000000000000e+00 -6.675435053529408760e+05 2.080000000000000071e+00 1.087210198691112462e+00 1.617308295179542554e+00 2.056474854355042348e-01 6.210249235906248941e+02 1.624887609292605248e+03
-6.045171551359658224e+03 2.147110542812943550e+03 0.000000000000000000e+00 2.619325911338172830e+00 -1.038093911438407879e+01 0.000000000000000000e+00 -6.150400835836085025e+05 2.120000000000000107e+00 1.110601021410089206e+00 3.077329723663435601e+00 2.042205775718600458e-01 3.531618178382022961e+02 1.094788868242974559e+03
1.125496482049010410e+03 -1.112157154354541308e+04 0.000000000000000000e+00 6.527170363829512212e+00 -3.221064497542449168e+00 0.000000000000000000e+00 -2.137639314894248964e+05 2.120000000000000107e+00 9.750488596597572943e-01 2.045038512411279541e+00 6.918253238713606423e-02 3.887739893660191228e+02 3.454569770621040334e+03
-6.712370405777464839e+03 3.295246175030441009e+03 0.000000000000000000e+00 1.595741958103396474e+00 -1.033893708838504466e+01 0.000000000000000000e+00 -6.150400835836085025e+05 2.129999999999999893e+00 1.120402950250786178e+00 3.003912023925288999e+00 2.146710080320653469e-01 7.761113130029480089e+02 1.076537979609131526e+03
4.645645180597858598e+03 -1.303099470575576743e+04 0.000000000000000000e+00 6.094180923324576504e+00 -2.432204166985634686e+00 0.000000000000000000e+00 -2.137639314894248964e+05 2.129999999999999893e+00 9.719195474808758339e-01 1.825748761649366614e+00 6.403327664033436895e-02 6.188790193084032580e+02 3.402565758927434672e+03
4.387016933922112003e+03 -1.100482000118806536e+04 0.000000000000000000e+00 5.939550856147183922e+00 -3.328341367443424126e+00 0.000000000000000000e+00 -4.800312847481822828e+05 2.149999999999999911e+00 1.082539637973630509e+00 1.902098573318093067e+00 1.614376577794966461e-01 4.259316173898178022e+02 2.172163024376789963e+03
1.052071690576180845e+04 -1.348009410117393054e+04 0.000000000000000000e+00 5.480342699153889718e+00 -2.242430391815645851e+00 0.000000000000000000e+00 -4.762810403360871132e+05 2.160000000000000142e+00 1.424643156491617102e+00 1.627749845029975440e+00 4.951054510559472210e-01 2.018279648852021637e+02 2.438804365282304843e+03
7.096688580751076643e+02 -7.853347168377177695e+03 0.000000000000000000e+00 6.173754271901069401e+00 -4.837411897265437410e+00 0.000000000000000000e+00 -5.662869062263711821e+05 2.160000000000000142e+00 1.137422518771200819e+00 2.217037333889759765e+00 2.098024366528128126e-01 3.377225390085968684e+02 1.258973635101927130e+03
6.325672494543290441e+02 -8.547865348361283395e+03 0.000000000000000000e+00 5.985331622180495081e+00 -4.733178218116480984e+00 0.000000000000000000e+00 -5.662869062263711821e+05 2.169999999999999929e+00 1.147707293552995722e+00 2.152581743108719969e+00 2.209060072830627552e-01 7.726056926233177364e+02 1.436183684531556764e+03
3.874615314863764979e+03 -1.193383178292363664e+04 0.000000000000000000e+00 6.296858373554425903e+00 -2.592098914010976252e+00 0.000000000000000000e+00 -2.287649091378056037e+05 2.180000000000000160e+00 1.487964427413554169e+00 1.898734779813431750e+00 5.487744361068599419e-01 2.636535905980408643e+02 2.942460036397708905e+02
7.598733252509829072e+03 -1.373429288643982363e+04 0.000000000000000000e+00 5.838993553218547738e+00 -1.964944848237394348e+00 0.000000000000000000e+00 -2.287649091378056037e+05 2.189999999999999947e+00 1.476215021636447133e+00 1.698864069082030248e+00 5.354889896348752343e-01 5.260455936008920617e+02 1.388951083101616746e+02
7.545915273154034367e+03 -1.597749377075891971e+04 0.000000000000000000e+00 5.476366609375981298e+00 -2.218714041553893956e+00 0.000000000000000000e+00 -1.950127094289490487e+05 2.189999999999999947e+00 1.126235284349722532e+00 1.620402201704536083e+00 1.884776694677339215e-01 7.399217225020374826e+02 3.245841991809764295e+03
3.870610561023457649e+03 -1.062159282388768588e+04 0.000000000000000000e+00 5.934133494467483949e+00 -3.584112894031775021e+00 0.000000000000000000e+00 -5.250342176933243172e+05 2.200000000000000178e+00 1.167776143653617593e+00 1.937871745981516014e+00 2.223795481521138317e-01 5.687049173170071299e+02 2.005688188317491040e+03
1.107666367752160659e+04 -1.525406265754181732e+04 0.000000000000000000e+00 5.462764565610289225e+00 -1.558692718103640740e+00 0.000000000000000000e+00 -2.287649091378056037e+05 2.200000000000000178e+00 1.464746061721348802e+00 1.549515831647451769e+00 5.225067947529392631e-01 7.953346725453820909e+02 1.337616969667180342e+02
-6.474481364945822861e+03 -1.196234408255931157e+03 0.000000000000000000e+00 4.810119269898981642e+00 -8.805565426690456832e+00 0.000000000000000000e+00 -4.912820179844677914e+05 2.229999999999999982e+00 1.189970539118550441e+00 2.872288574488940149e+00 2.290377657854200388e-01 5.876736975601834274e+02 1.020039985612130408e+03
1.064819697374492534e+04 -1.411801197827833494e+04 0.000000000000000000e+00 5.441732966952375961e+00 -2.035112254074980420e+00 0.000000000000000000e+00 -4.162771297425643425e+05 2.229999999999999982e+00 1.263479543337095778e+00 1.589006637653446852e+00 3.027546573605042757e-01 5.994159030619121040e+02 3.438510163542530790e+03
-3.667643324322448279e+03 -7.938603481768108395e+03 0.000000000000000000e+00 6.813764156762828428e+00 -5.069870780595895354e+00 0.000000000000000000e+00 -2.437658867861862818e+05 2.250000000000000000e+00 1.387910437530361030e+00 2.407079446007909240e+00 4.145255028975473599e-01 4.494252534358838602e+02 1.747304573200100322e+03
5.919470028862026084e+03 -1.191785326806553348e+04 0.000000000000000000e+00 6.015746442841058084e+00 -2.502795730790419171e+00 0.000000000000000000e+00 -3.487727303248511744e+05 2.260000000000000231e+00 1.006447107840867439e+00 1.805182356481965122e+00 2.639869457631065924e-02 3.479761214504287636e+02 6.731672281999317420e+03
9.513940975439918475e+02 -1.121787015785486437e+04 0.000000000000000000e+00 6.406178994343635580e+00 -3.295789723285697637e+00 0.000000000000000000e+00 -2.437658867861862818e+05 2.260000000000000231e+00 1.376319416274772278e+00 2.015979419840801867e+00 4.018469032434671129e-01 7.486933215148173986e+02 1.904649073811670632e+03
1.017830627880230713e+04 -1.425489667965036642e+04 0.000000000000000000e+00 5.507096759438006472e+00 -1.890951945415887181e+00 0.000000000000000000e+00 -3.487727303248511744e+05 2.270000000000000018e+00 1.469196597569524032e+00 1.590366500214075884e+00 4.898778044045257185e-01 7.762238021758503237e+02 1.294567110071290017e+03
9.392272295692129774e+03 -1.379124875922843421e+04 0.000000000000000000e+00 5.693278046145087146e+00 -1.775876461175377008e+00 0.000000000000000000e+00 -2.550166200224718486e+05 2.290000000000000036e+00 1.319509500107870492e+00 1.631656006492872457e+00 3.230059097605282314e-01 2.994934918765193288e+02 7.784184282057186692e+02
-9.392640594522163155e+03 -1.427258619063301467e+03 0.000000000000000000e+00 4.578306757499039925e+00 -9.317418697302954911e+00 0.000000000000000000e+00 -2.587668644345669891e+05 2.300000000000000266e+00 1.308016269965798228e+00 2.971520378349221225e+00 3.107743741362147816e-01 6.242060733472253560e+02 5.921667450318550436e+02
3.257647800694996477e+03 -1.132223984194959849e+04 0.000000000000000000e+00 6.325439027595004760e+00 -2.832763037852189303e+00 0.000000000000000000e+00 -2.700175976708524977e+05 2.319999999999999840e+00 1.260624209250829963e+00 1.928827824888768916e+00 2.476519111195073231e-01 2.523196526787842231e+02 6.287937251724359839e+02
7.811191653511882578e+03 -1.369342033035148779e+04 0.000000000000000000e+00 5.763000504537174606e+00 -2.027318275148849658e+00 0.000000000000000000e+00 -2.700175976708524977e+05 2.330000000000000071e+00 1.248926746539621879e+00 1.675055398393262784e+00 2.356484129461947352e-01 6.030266005354733352e+02 8.894635210444664608e+02
-6.386072190705874164e+03 -3.572965799604886797e+03 0.000000000000000000e+00 5.725920016482908714e+00 -7.553114032342590711e+00 0.000000000000000000e+00 -3.975259076820884366e+05 2.339999999999999858e+00 1.027905141861053195e+00 2.701216676411792861e+00 1.167279890006554625e-02 7.725687585820269305e+02 8.289876736300376479e+02
6.121795031120091153e+02 -9.837064686184025049e+03 0.000000000000000000e+00 6.595048505955920071e+00 -3.580280427836552981e+00 0.000000000000000000e+00 -2.850185753192331758e+05 2.339999999999999858e+00 1.211437985488933222e+00 2.103297148419784435e+00 1.874948254676230552e-01 2.210255615298756311e+02 1.233423629660339202e+03
-6.730908297481993941e+03 -3.148319904928914184e+03 0.000000000000000000e+00 5.739067805792111621e+00 -7.864839475810804004e+00 0.000000000000000000e+00 -3.750244412095174193e+05 2.350000000000000089e+00 1.050280472392550291e+00 2.777878561555898962e+00 2.593287401279156454e-02 5.659340832471452813e+02 1.417797977617504557e+03
5.543189835855633646e+03 -1.273070075626032303e+04 0.000000000000000000e+00 5.973514980528529250e+00 -2.416724930100681235e+00 0.000000000000000000e+00 -2.850185753192331758e+05 2.350000000000000089e+00 1.199745001504528785e+00 1.777777374074061889e+00 1.758358507781536129e-01 5.954853329453626429e+02 1.653247634618422580e+03
6.738426319140085980e+03 -1.275702160355467640e+04 0.000000000000000000e+00 5.824757023813178947e+00 -2.401592853647752435e+00 0.000000000000000000e+00 -3.525229747369463439e+05 2.359999999999999876e+00 1.070941826877988445e+00 1.733272690525425652e+00 4.127104501534770847e-02 5.589221903278621539e+02 1.971596803383968108e+03
4.275775333516894534e+03 -1.139718828290320926e+04 0.000000000000000000e+00 6.152504255940896449e+00 -2.800967515004505692e+00 0.000000000000000000e+00 -3.337717526764704380e+05 2.359999999999999876e+00 1.102138885930745493e+00 1.874833612518258974e+00 6.906932662845513549e-02 3.178021639837215844e+02 1.962797856776539220e+03
1.180090107057135356e+04 -1.424312389679669650e+04 0.000000000000000000e+00 5.442115715700797551e+00 -1.633489981362191701e+00 0.000000000000000000e+00 -3.150205306159946485e+05 2.359999999999999876e+00 1.131970429537489498e+00 1.539665221202975331e+00 9.870978720155407227e-02 3.024897333964609061e+02 1.976338082406427247e+03
6.812960438608277400e+03 -1.300427093050702570e+04 0.000000000000000000e+00 5.861631952527853073e+00 -2.244690615677582102e+00 0.000000000000000000e+00 -3.000195529676139122e+05 2.359999999999999876e+00 1.160683611787006297e+00 1.725459765740101403e+00 1.304481017225295469e-01 5.185328082614541927e+02 2.009734801378749125e+03
8.798719716269730270e+03 -1.397242077267380228e+04 0.000000000000000000e+00 5.598225096725218286e+00 -2.052105951492757541e+00 0.000000000000000000e+00 -3.337717526764704380e+05 2.370000000000000107e+00 1.090427492055470848e+00 1.627681127245277359e+00 5.817946462104107291e-02 7.523284834995483834e+02 1.505992402242781736e+03
-6.262091282112557565e+03 -4.966907027010611273e+03 0.000000000000000000e+00 6.203037874602503443e+00 -6.895931298344151195e+00 0.000000000000000000e+00 -3.187707750280897599e+05 2.370000000000000107e+00 1.120421479928325637e+00 2.638460884004154572e+00 8.769972028939267139e-02 7.208929553499710892e+02 1.537310556850059356e+03
-2.212465902020809153e+03 -9.642301623457045935e+03 0.000000000000000000e+00 6.493422404638487855e+00 -4.484366413525710193e+00 0.000000000000000000e+00 -2.250146647257104050e+05 2.390000000000000124e+00 1.297334096836534112e+00 2.218125898405962637e+00 2.485801041111485310e-01 3.257531540772006338e+02 3.474060065805723752e+03
-3.068959232282833455e+03 -8.600810263418114118e+03 0.000000000000000000e+00 6.573347404399216387e+00 -4.826416728620791297e+00 0.000000000000000000e+00 -2.625171088466621586e+05 2.410000000000000142e+00 1.068780802310281608e+00 2.297999704397116538e+00 1.354528783106950449e-02 6.137743187749574645e+02 7.521236533556607355e+03
9.819197432574270351e+03 -1.618932742985529694e+04 0.000000000000000000e+00 5.329905174852259009e+00 -1.934611588543227123e+00 0.000000000000000000e+00 -2.212644203136152646e+05 2.410000000000000142e+00 1.373432243671505626e+00 1.532168188121877606e+00 3.180350236364711813e-01 5.993377594229405076e+02 1.776011911406355694e+03
-3.219200889926431500e+03 -7.466757633865812750e+03 0.000000000000000000e+00 6.564967801817507720e+00 -5.212030173027076607e+00 0.000000000000000000e+00 -3.225210194401849294e+05 2.439999999999999947e+00 1.234739473802465293e+00 2.366021710176513970e+00 1.618083747557315100e-01 4.759887018116860418e+02 4.601236237920280473e+03
-9.066245414091350540e+03 3.798779958643217469e+02 0.000000000000000000e+00 3.676349439872296454e+00 -1.012547306912785672e+01 0.000000000000000000e+00 -3.187707750280897599e+05 2.459999999999999964e+00 1.188862344569324936e+00 3.082759534002998514e+00 1.022659906215651893e-01 2.534258531028926882e+02 1.302931094582408832e+03
-9.824770744691026266e+03 2.892926698883547942e+01 0.000000000000000000e+00 3.491454239251527980e+00 -9.801665350333799154e+00 0.000000000000000000e+00 -2.887688197313284036e+05 2.470000000000000195e+00 1.427121398473059299e+00 2.972519776893737919e+00 3.421649368918168732e-01 7.472129711504112493e+02 2.540297565014076099e+03
