# x0 y0 z0 v0x v0y v0z Cj E_SOI h_min_periluneo h_perigeo
1.006737181411725857e+00 -2.097691266270656704e-02 0.000000000000000000e+00 1.308991334576304455e+00 8.524190777017359374e-03 0.000000000000000000e+00 2.100000000000004974e+00 1.762832817530437246e-01 5.680640270917913767e+03 2.600111284910594986e+04
1.067844291252797451e+00 -2.599188833848575103e-02 0.000000000000000000e+00 9.260883366963873486e-01 3.274092208650410812e-02 0.000000000000000000e+00 2.400000000000004796e+00 4.306882545356969377e-02 8.758052056239343074e+03 1.044877210242789879e+05
1.045101875482577602e+00 -5.928658648918561785e-02 0.000000000000000000e+00 3.488333139388694604e-01 3.670130568955331518e-01 0.000000000000000000e+00 3.000000000000005329e+00 5.386602740512175941e-02 1.898543427781802848e+03 3.740807315234414418e+05
9.255710526033935626e-01 -2.023548914555033801e-02 0.000000000000000000e+00 -1.413303842387803710e+00 -1.928456528261718039e-01 0.000000000000000000e+00 1.300000000000004263e+00 7.858766826408924988e-02 6.377248240592606976e+01 9.623438776746896110e+03
1.027335064940267495e+00 -5.434723915656832632e-02 0.000000000000000000e+00 1.414237070374830152e+00 -1.348372975498554505e+00 0.000000000000000000e+00 -4.999999999999977796e-01 6.579860161954197151e-02 2.843884841562035490e+03 1.664324572517116321e+05
1.131194712326361262e+00 -5.502507758976282054e-02 0.000000000000000000e+00 1.221742418948523534e+00 -1.635311487579268697e+00 0.000000000000000000e+00 -9.999999999999982236e-01 1.685817620773016542e-02 8.847629627042703078e+02 2.382197711453302181e+05
1.049268205485819117e+00 -4.973589966374945825e-02 0.000000000000000000e+00 1.186464376336644921e+00 -2.501241327648626167e-01 0.000000000000000000e+00 1.800000000000004263e+00 6.685161206658196686e-02 1.201807267805425363e+04 4.232280168952314125e+04
1.002970823334151884e+00 -2.967729862328470636e-02 0.000000000000000000e+00 1.428351708301094147e+00 -1.744039601156690544e+00 0.000000000000000000e+00 -1.399999999999998579e+00 1.367214876104843324e-01 5.162577435523932081e+02 3.477855036746187252e+05
9.823504425000438856e-01 -1.361060634599043501e-02 0.000000000000000000e+00 -1.920491434288072563e+00 -1.057727001107497511e+00 0.000000000000000000e+00 -1.999999999999975131e-01 3.466117327833356243e-01 1.204466681722213792e+02 8.574331719967492973e+04
9.918623940151657381e-01 -1.235046581770421481e-02 0.000000000000000000e+00 1.414000111476874988e+00 3.514528823685161840e-01 0.000000000000000000e+00 2.700000000000004619e+00 2.336853159768078891e-01 3.233337315911550377e+03 9.123155166857430595e+04
9.793298702020784008e-01 -9.800695030349313233e-03 0.000000000000000000e+00 -1.534543845893371561e+00 2.612567590718037347e-01 0.000000000000000000e+00 2.400000000000004796e+00 1.210179000216538014e-01 2.079682498978456351e+03 1.106527146283427646e+04
9.915748223291077634e-01 -2.112744119361276499e-02 0.000000000000000000e+00 -1.223725608854026703e+00 2.946698395421892269e-01 0.000000000000000000e+00 2.500000000000005329e+00 2.827179556619136558e-01 5.403086972873564264e+03 6.958308547949853164e+03
1.009744386566087782e+00 -3.949944908054789372e-02 0.000000000000000000e+00 1.491049508605581941e+00 -1.366721702226377566e+00 0.000000000000000000e+00 -5.999999999999978684e-01 1.050675660539342610e-01 3.370319266869882540e+03 1.121435828234190994e+05
1.090171994230312968e+00 -4.771376992929333288e-02 0.000000000000000000e+00 7.695436017731832612e-01 6.653133007758306461e-02 0.000000000000000000e+00 2.600000000000004974e+00 4.665856006741363887e-02 2.111320964190645100e+04 1.830878129009169934e+05
9.856069970304077721e-01 -2.133584224523568662e-02 0.000000000000000000e+00 1.281718875711099104e+00 2.037090626491191991e-01 0.000000000000000000e+00 2.400000000000004796e+00 4.525050561163670437e-01 6.105951811693628770e+03 1.380291986321233853e+05
9.744235038143591598e-01 -1.208880722998886999e-02 0.000000000000000000e+00 -1.437895573667782534e+00 1.721378206747216921e-01 0.000000000000000000e+00 2.200000000000004619e+00 1.263704901603609210e-01 2.695762796803904166e+03 1.504019736148859374e+04
1.050563265459614870e+00 -3.918791971816772135e-02 0.000000000000000000e+00 6.526961038668313009e-01 2.562466617167760696e-01 0.000000000000000000e+00 2.800000000000005151e+00 6.674144156835672137e-02 2.027642399433832179e+04 5.799017252836730040e+04
9.648597004843579850e-01 -3.283281409361104436e-02 0.000000000000000000e+00 -1.090956583320042750e+00 2.630298884458317499e-01 0.000000000000000000e+00 2.300000000000004263e+00 9.335226099352010587e-02 1.213475103012085856e+04 1.153221947447158745e+05
1.076919158191910419e+00 -4.667943804199716287e-03 0.000000000000000000e+00 6.307044046749992194e-01 2.203315285988279304e-01 0.000000000000000000e+00 2.800000000000005151e+00 9.195549347003681775e-03 4.321224950390419508e+03 2.174490766199294594e+05
1.062850290016687627e+00 -4.506503048239180603e-02 0.000000000000000000e+00 1.230040781612386169e+00 -3.642219651394205671e-01 0.000000000000000000e+00 1.600000000000004086e+00 5.117747117025416709e-02 6.896991869901069549e+03 4.488785645226136694e+03
9.790151336717057839e-01 -1.172357940406737811e-02 0.000000000000000000e+00 -1.921648317820541907e+00 -1.007215765841543931e+00 0.000000000000000000e+00 -9.999999999999742428e-02 2.967332691015241442e-01 6.177277328207282636e+01 3.781558548610794969e+04
9.847243162557783869e-01 -9.076147357763599682e-03 0.000000000000000000e+00 -1.865708878457704056e+00 4.790081086923193149e-02 0.000000000000000000e+00 2.000000000000004441e+00 4.123567001497950857e-01 1.681687470641790014e+03 8.702811549235724669e+03
9.805877783827463556e-01 -1.076592192577535689e-02 0.000000000000000000e+00 -1.928403763288595529e+00 -5.516153308821423185e-01 0.000000000000000000e+00 8.000000000000033751e-01 3.631331553497641473e-01 6.276975753104917430e+02 1.134097928554606915e+04
9.946370880726942421e-01 -6.787603659351782934e-03 0.000000000000000000e+00 1.708969143513389133e+00 2.503940273705184683e-01 0.000000000000000000e+00 2.500000000000005329e+00 2.012606974030706486e-01 7.762231173756123326e+02 1.959176527358651219e+04
9.668725717506359008e-01 -1.888769699838355534e-02 0.000000000000000000e+00 -1.255288682306400228e+00 1.949690193755263812e-01 0.000000000000000000e+00 2.200000000000004619e+00 9.604621467121263190e-02 3.790179284101982944e+02 2.063002838434961450e+04
1.001558152859416850e+00 -3.766425700637965335e-02 0.000000000000000000e+00 6.951371100746237541e-01 4.186285601284728819e-01 0.000000000000000000e+00 2.900000000000005684e+00 9.732555137870456397e-02 1.322485139798622004e+04 2.198045707248382096e+05
1.056799199709519632e+00 -5.386942151263361678e-02 0.000000000000000000e+00 1.388141145218940498e+00 -8.464283695497547555e-01 0.000000000000000000e+00 6.000000000000031974e-01 4.804936109164775759e-02 2.556538329953214998e+03 2.229746366004707306e+04
9.749385264398829909e-01 -1.713341992083804166e-02 0.000000000000000000e+00 -1.763997953575315414e+00 -6.878129733836055859e-01 0.000000000000000000e+00 5.000000000000031086e-01 2.385095385065518214e-01 1.846744705655411281e+03 2.341736212227507713e+04
9.767707162150336409e-01 -9.630626266129954649e-03 0.000000000000000000e+00 -1.542818202732295640e+00 1.645058782190372271e-01 0.000000000000000000e+00 2.200000000000004619e+00 1.374431373306031490e-01 1.662131852844664991e+03 1.773476649926280516e+04
9.825888178645705295e-01 -1.370450489920603011e-02 0.000000000000000000e+00 -1.702420366162955334e+00 -9.397396807253567685e-02 0.000000000000000000e+00 1.700000000000004619e+00 3.580491978049274993e-01 3.204382282686518465e+03 5.532356149108289173e+03
9.962003800495132788e-01 -1.790855348422151425e-02 0.000000000000000000e+00 1.405271332818663899e+00 8.241083954776612375e-02 0.000000000000000000e+00 2.200000000000004619e+00 2.958062043168474542e-01 5.116378692993522236e+03 4.214026668866402179e+04
1.001012834275859298e+00 -2.106576330283342624e-02 0.000000000000000000e+00 1.689666069805092263e+00 -1.037014242686314702e+00 0.000000000000000000e+00 2.664535259100375697e-15 1.925889510917803693e-01 1.950443257876081816e+03 6.413171389308795915e+04
9.810025716953298947e-01 -2.387802230851505253e-02 0.000000000000000000e+00 -1.152018626335353790e+00 3.206635027404831639e-01 0.000000000000000000e+00 2.500000000000005329e+00 1.437118667517278403e-01 7.811140478640178117e+03 1.321502749155896017e+05
9.998460544523450899e-01 -1.778564649585469629e-02 0.000000000000000000e+00 1.238036935045172537e+00 2.280073516158940272e-01 0.000000000000000000e+00 2.500000000000005329e+00 2.160935659813383036e-01 5.502898680957926445e+03 5.910630390309631184e+04
9.859985831113912136e-01 -2.646912179331825307e-02 0.000000000000000000e+00 1.142245711481855830e+00 2.503775797118195090e-01 0.000000000000000000e+00 2.500000000000005329e+00 3.930070696405985609e-01 7.882765279366340110e+03 1.687064653585398628e+05
9.708619192080603089e-01 -2.254326043760870521e-02 0.000000000000000000e+00 -1.343589664555685514e+00 8.982515973124251263e-02 0.000000000000000000e+00 2.000000000000004441e+00 1.604202420728078338e-01 6.700166071549179833e+03 2.632891505920029886e+04
9.729709891538370625e-01 -1.773150017791147795e-02 0.000000000000000000e+00 -1.483783419736571130e+00 -2.125165713367715634e-02 0.000000000000000000e+00 1.800000000000004263e+00 1.922782626048169796e-01 4.266308285057576541e+03 1.129092889085966817e+04
1.005495627288885085e+00 -4.157170744101122695e-02 0.000000000000000000e+00 6.513460503710514216e-01 4.079309328280595337e-01 0.000000000000000000e+00 2.900000000000005684e+00 1.080809003480191349e-01 1.364257447750886604e+04 5.634481147402993520e+04
9.791873133049149303e-01 -1.776008270002604750e-02 0.000000000000000000e+00 -1.573120172551018658e+00 -8.291005164191846133e-02 0.000000000000000000e+00 1.700000000000004619e+00 2.771466175117143771e-01 4.561968395003852493e+03 5.804647049734687243e+03
1.048631011381130795e+00 -6.294111369362395680e-02 0.000000000000000000e+00 3.353372924543844835e-01 3.578998822783294176e-01 0.000000000000000000e+00 3.000000000000005329e+00 6.259476565846297524e-02 4.568621085330974893e+03 3.776308815334752435e+05
9.849267484232381298e-01 -1.090779921217944690e-02 0.000000000000000000e+00 -2.039814617488191484e+00 -1.114752740062440406e+00 0.000000000000000000e+00 -2.999999999999976019e-01 4.609815973110654164e-01 1.107798676144435376e+03 6.574046120716117730e+04
9.862668832385830253e-01 -1.288925222456044177e-02 0.000000000000000000e+00 1.410826503083901118e+00 3.639248256841003393e-01 0.000000000000000000e+00 2.700000000000004619e+00 2.824050457036271222e-01 2.666358147763488432e+03 1.516756178548045573e+05
1.006412111080531080e+00 -5.390978228508480630e-02 0.000000000000000000e+00 6.779536274317085054e-01 3.454649062369622992e-01 0.000000000000000000e+00 2.800000000000005151e+00 1.852084919344240965e-01 1.990822870172730109e+04 2.526588967587510415e+05
9.848831928465981989e-01 -9.129306721430368796e-03 0.000000000000000000e+00 -2.115869518834745833e+00 -7.115177018581764212e-01 0.000000000000000000e+00 5.000000000000031086e-01 5.405667032584948739e-01 9.823000418039124497e+02 2.028476696083097704e+04
9.949611201925878667e-01 -3.080387880449772867e-02 0.000000000000000000e+00 8.791934753613931397e-01 3.839556273525826513e-01 0.000000000000000000e+00 2.800000000000005151e+00 1.910666285971997780e-01 2.430133698581544650e+03 1.245041861004563689e+05
9.875144799163837472e-01 -9.593273625822880749e-03 0.000000000000000000e+00 1.892406362184887447e+00 -4.398036876456625638e-02 0.000000000000000000e+00 1.900000000000003908e+00 6.671516449318469766e-01 1.952519648049575153e+03 2.745521125081980426e+04
1.094776391848462760e+00 -4.986083579982727998e-02 0.000000000000000000e+00 3.520771497043862497e-01 2.570604280926794272e-01 0.000000000000000000e+00 3.000000000000005329e+00 4.513537713294590858e-02 6.637576106750570943e+03 3.942068081054068753e+05
1.080669851009212756e+00 -5.145116936325514617e-02 0.000000000000000000e+00 3.496737256165081686e-01 2.882604043421684858e-01 0.000000000000000000e+00 3.000000000000005329e+00 4.847622743370203630e-02 2.635158163674546449e+04 6.611637089919633581e+04
9.473750333519669331e-01 -3.518390352804556809e-02 0.000000000000000000e+00 -1.574995964045275310e+00 -5.735245659869713242e-01 0.000000000000000000e+00 6.000000000000031974e-01 1.046536129938946263e-01 3.932709591530644502e+03 1.007191864971582254e+04
1.000713304918432023e+00 -2.320694650642159476e-02 0.000000000000000000e+00 1.031027708710234192e+00 3.238762915586707591e-01 0.000000000000000000e+00 2.700000000000004619e+00 1.861591501227801426e-01 4.341562261414064778e+03 1.188797948819938611e+05
1.022564886013685115e+00 -2.615993147688326290e-02 0.000000000000000000e+00 1.524156298986966585e+00 -7.688461859173322255e-01 0.000000000000000000e+00 6.000000000000031974e-01 9.386932875332484882e-02 5.322639899003389701e+02 6.832282542048688629e+04
1.080191240151255228e+00 -4.503808355876875308e-02 0.000000000000000000e+00 6.140239154723234893e-01 1.883962651735894001e-01 0.000000000000000000e+00 2.800000000000005151e+00 5.191999971103064548e-02 2.534575834447425950e+04 2.567282012342233211e+05
1.053144108933876888e+00 -3.471776769436309834e-02 0.000000000000000000e+00 1.088059083618915457e+00 -9.314282750717914339e-02 0.000000000000000000e+00 2.100000000000004974e+00 5.995297806583119171e-02 8.837899038334160650e+03 3.533992653038641583e+04
9.800342854796614267e-01 -1.037111927487470962e-02 0.000000000000000000e+00 1.405970957454187431e+00 3.824802379124213614e-01 0.000000000000000000e+00 2.700000000000004619e+00 1.023569459515949881e-01 3.255292302073011683e+02 8.143240337029195507e+04
9.874553788906652585e-01 -1.128570556757835242e-02 0.000000000000000000e+00 1.861186313365312817e+00 -1.986928193248871655e-01 0.000000000000000000e+00 1.600000000000004086e+00 6.266495726111842579e-01 2.588163291837019187e+03 2.187554922470032761e+04
1.100289921712412911e+00 -6.491751674241762193e-02 0.000000000000000000e+00 3.434207973356434018e-01 2.388950163501223911e-01 0.000000000000000000e+00 3.000000000000005329e+00 5.777900589423157901e-02 7.103642568848594237e+03 2.593990948687762721e+05
1.076396764328659605e+00 -9.495533233898310888e-02 0.000000000000000000e+00 2.874280829591071562e-01 2.834091215914358308e-01 0.000000000000000000e+00 3.000000000000005329e+00 9.652266340114938614e-02 4.815575454202260153e+04 4.019282516404506168e+05
1.017297891207679106e+00 -6.037818157881851000e-02 0.000000000000000000e+00 1.145750918412992814e+00 -1.924430295376213351e+00 0.000000000000000000e+00 -1.699999999999998845e+00 6.545950364243856290e-02 4.406169024058744412e+02 3.671001502290561330e+05
9.934492093031944693e-01 -2.245926982126469212e-02 0.000000000000000000e+00 1.202205400986283701e+00 2.371068314784211262e-01 0.000000000000000000e+00 2.500000000000005329e+00 3.092181394428703545e-01 7.144731436623653281e+03 4.286095219948363956e+04
1.056415413054039298e+00 -2.770243336958349081e-02 0.000000000000000000e+00 6.563185454497311166e-01 2.508837207387180634e-01 0.000000000000000000e+00 2.800000000000005151e+00 4.372200382722579021e-02 1.625699704925709193e+04 1.698002831486311334e+05
9.901973447930753069e-01 -1.104581463534284359e-02 0.000000000000000000e+00 1.935690572663820053e+00 -1.567358344348584565e+00 0.000000000000000000e+00 -1.099999999999998312e+00 4.315102428962969139e-01 6.976377149582214088e+02 2.092826856713257439e+05
9.579598691121773424e-01 -3.825696299419650143e-02 0.000000000000000000e+00 -1.562378919798870225e+00 -1.419035261664094660e+00 0.000000000000000000e+00 -9.999999999999982236e-01 1.780399648003944124e-02 2.134684069359740590e+02 2.078975835444771801e+05
9.183388530747826906e-01 -3.390260015560303541e-02 0.000000000000000000e+00 -1.111907218544753384e+00 2.103808521544747734e-01 0.000000000000000000e+00 2.000000000000004441e+00 5.001057376881010846e-02 1.270775913967417910e+04 6.156246042107023823e+04
9.874750715499557296e-01 -2.145009857748759324e-02 0.000000000000000000e+00 1.327569800887379747e+00 1.478076535256762636e-01 0.000000000000000000e+00 2.300000000000004263e+00 4.303818258488749104e-01 5.805952681091071099e+00 1.025021966295045786e+04
1.121708805764374928e+00 -5.138377922090982958e-02 0.000000000000000000e+00 3.638754971056634147e-01 1.965142494769419879e-01 0.000000000000000000e+00 3.000000000000005329e+00 4.186088651509365516e-02 6.409241139332312741e+03 3.922859289407678298e+05
9.814144099855480752e-01 -1.319385782015542775e-02 0.000000000000000000e+00 1.328776826523856425e+00 3.761102157345588282e-01 0.000000000000000000e+00 2.700000000000004619e+00 2.230009232047029666e-01 1.635230422062536491e+03 2.170472390894336568e+05
1.019596475636257882e+00 -5.727308825232203110e-02 0.000000000000000000e+00 1.219944296374450676e+00 -1.826925849223449694e+00 0.000000000000000000e+00 -1.499999999999998668e+00 6.643852710654944704e-02 3.257504629490027241e+02 3.481282991584218689e+05
8.824478827482686860e-01 -4.045988411435080118e-02 0.000000000000000000e+00 -1.462530058902685726e+00 -2.506408317323639556e-01 0.000000000000000000e+00 1.000000000000003553e+00 6.482406243417024316e-02 1.787110691579845707e+03 1.025868493667317307e+04
1.109553801371162551e+00 -5.418625303550362454e-02 0.000000000000000000e+00 7.584452431334619549e-01 2.240261441676453733e-02 0.000000000000000000e+00 2.600000000000004974e+00 4.116010710429145875e-02 2.353434986510407907e+04 1.831721992822050233e+05
1.088342096081099442e+00 -1.056219909919020421e-02 0.000000000000000000e+00 8.471170192195768278e-01 5.187018257766119050e-02 0.000000000000000000e+00 2.500000000000005329e+00 2.434805740936805615e-02 5.045440715511011149e+03 2.191205977266643458e+04
1.124176524145878542e+00 -4.961898458826906333e-02 0.000000000000000000e+00 3.660238840966701934e-01 1.917878205361048249e-01 0.000000000000000000e+00 3.000000000000005329e+00 4.027149208625978999e-02 2.844231003330026397e+03 3.742519208457461209e+05
1.034120888184855147e+00 -3.882631783873143061e-02 0.000000000000000000e+00 1.028990227213600672e+00 3.784335515821699025e-02 0.000000000000000000e+00 2.300000000000004263e+00 9.267745149406947380e-02 1.312488448807890381e+04 1.145830076180145115e+05
1.010590798858144623e+00 -2.196103208370353901e-02 0.000000000000000000e+00 8.104552685763273256e-01 4.061243350337271907e-01 0.000000000000000000e+00 2.900000000000005684e+00 3.858704948886725050e-02 9.286179494292226082e+03 2.514406904625752068e+05
9.972641481757966719e-01 -2.114568102441562181e-02 0.000000000000000000e+00 1.091283443008583598e+00 3.328517804949894798e-01 0.000000000000000000e+00 2.700000000000004619e+00 2.085397432961210440e-01 7.055587939435308726e+03 1.138154524206087226e+05
9.986114986293440632e-01 -1.657204863129538644e-02 0.000000000000000000e+00 1.766469825817378325e+00 -9.280621974830015608e-01 0.000000000000000000e+00 2.000000000000028422e-01 2.371406701365108283e-01 1.416141987722773592e+03 5.407245733442073106e+04
9.926754417208010217e-01 -2.090351764758245634e-02 0.000000000000000000e+00 1.408240148685074633e+00 3.497753252977647137e-02 0.000000000000000000e+00 2.100000000000004974e+00 3.475475876922715091e-01 6.284699891306139762e+03 7.908443822053492477e+04
9.986114986293440632e-01 -1.657204863129538644e-02 0.000000000000000000e+00 1.275947029971232771e+00 2.316770697066172502e-01 0.000000000000000000e+00 2.500000000000005329e+00 2.267823747493584730e-01 4.981699635951674281e+03 1.135595777474471106e+04
1.018960813486653016e+00 -4.978853416037757468e-02 0.000000000000000000e+00 1.349477839100002630e+00 -1.627097469403949059e+00 0.000000000000000000e+00 -1.099999999999998312e+00 7.477044444394194411e-02 1.085594109622517863e+03 2.672489157180372276e+05
9.906559958281203615e-01 -9.179685209832210563e-03 0.000000000000000000e+00 -1.892870061285326200e+00 -1.424068238061432061e-02 0.000000000000000000e+00 1.900000000000003908e+00 7.347514402731336602e-01 1.713929980061221158e+03 1.245818123797887529e+04
9.382570213918803859e-01 -3.737060136439576685e-02 0.000000000000000000e+00 -1.592788184943757068e+00 -7.164341245460177365e-01 0.000000000000000000e+00 3.000000000000029310e-01 7.888914178834806334e-02 1.572014188748500374e+03 4.958365521892513061e+04
1.076173383082953849e+00 -1.241311444319666106e-02 0.000000000000000000e+00 9.193532501098313769e-01 2.814112252016180357e-02 0.000000000000000000e+00 2.400000000000004796e+00 2.843470970857411503e-02 3.779110949194036948e+03 1.310703336021987343e+04
9.809578710615317609e-01 -1.296123961968434317e-02 0.000000000000000000e+00 -1.462446161361917962e+00 2.614880660681915270e-01 0.000000000000000000e+00 2.400000000000004796e+00 1.764506666419962400e-01 3.461213779390013315e+03 5.283226965347595979e+04
1.087902867574422228e+00 -6.252029269219956664e-02 0.000000000000000000e+00 3.388076606555184833e-01 2.678329272760723301e-01 0.000000000000000000e+00 3.000000000000005329e+00 5.998554568211004329e-02 1.229521123107230960e+04 1.851989058343876677e+05
9.872780758135097923e-01 -1.636300139284476915e-02 0.000000000000000000e+00 -1.308678729890024872e+00 3.508921889082936008e-01 0.000000000000000000e+00 2.600000000000004974e+00 1.735442865820706337e-01 4.276259256156100491e+03 3.164491875242748938e+04
9.215581683104977495e-01 -3.983184122970694768e-02 0.000000000000000000e+00 -1.255498991941868203e+00 5.333662599470242321e-02 0.000000000000000000e+00 1.700000000000004619e+00 7.671025605346433462e-02 1.162793167522739168e+04 1.681521717128025557e+02
1.113630811676247223e+00 -3.845521089886275168e-02 0.000000000000000000e+00 3.635875447065486377e-01 2.194315869909506667e-01 0.000000000000000000e+00 3.000000000000005329e+00 3.321035913209861856e-02 3.772218081217729195e+04 1.458260715556366777e+05
1.077882266040078862e+00 -4.587399352759661403e-02 0.000000000000000000e+00 5.058338040918846090e-01 2.438678034706741604e-01 0.000000000000000000e+00 2.900000000000005684e+00 5.238752600924578839e-02 2.901724710771296304e+04 2.771662824228190002e+05
9.529994294745762762e-01 -8.210158437657982811e-02 0.000000000000000000e+00 1.373359582259122691e+00 -1.393184024349578998e+00 0.000000000000000000e+00 -5.999999999999978684e-01 7.444826340516379204e-02 5.105394592628252212e+03 9.670348441802209709e+04
1.026079901875018408e+00 -4.893270292532021781e-02 0.000000000000000000e+00 1.393921940793367620e+00 -1.484721355416348976e+00 0.000000000000000000e+00 -7.999999999999980460e-01 6.861538697067671999e-02 2.856883800374536122e+02 2.925329319619238959e+05
1.050564506549477750e+00 -2.407404145451234878e-02 0.000000000000000000e+00 7.601138768365625076e-01 2.164889863568563722e-01 0.000000000000000000e+00 2.700000000000004619e+00 4.645160493092257564e-02 1.223951938943268033e+04 1.035875978107783303e+05
1.000664374238642962e+00 -2.515063739802583451e-02 0.000000000000000000e+00 9.342776839130989552e-01 3.742919064105433846e-01 0.000000000000000000e+00 2.800000000000005151e+00 1.505693404688630277e-01 9.043742028402886717e+03 1.531393643457185244e+05
9.803136138244570308e-01 -2.188575733699822667e-02 0.000000000000000000e+00 -1.514988201260821565e+00 -7.991024767773510784e-02 0.000000000000000000e+00 1.700000000000004619e+00 2.789832534386798013e-01 6.290221250998963114e+03 2.684368545497060404e+04
1.052566439909152107e+00 -2.355504545280523443e-02 0.000000000000000000e+00 8.963069370838790961e-01 1.144217544865022279e-01 0.000000000000000000e+00 2.500000000000005329e+00 4.952934098612601921e-02 9.099621387195478746e+03 1.009356529603227827e+05
1.059125067208259940e+00 -3.789789961922623851e-02 0.000000000000000000e+00 6.406722579076992163e-01 2.384399313314391755e-01 0.000000000000000000e+00 2.800000000000005151e+00 5.751385797275922196e-02 2.064539254288631855e+04 1.178130302858916111e+05
9.750745829403738574e-01 -1.277490147296851501e-02 0.000000000000000000e+00 -1.745375184998078533e+00 -3.883155719642274462e-01 0.000000000000000000e+00 1.100000000000003197e+00 2.475768545953696831e-01 1.181617767466809937e+03 4.758289176332931675e+03
9.976317572965359703e-01 -2.097815189632147581e-02 0.000000000000000000e+00 1.657026927648938663e+00 -1.433866312039303370e+00 0.000000000000000000e+00 -7.999999999999980460e-01 2.059682274885825948e-01 1.406189444675449522e+03 1.539686004100758582e+05
9.880761222055737258e-01 -1.298407042101277185e-02 0.000000000000000000e+00 1.580786251743477866e+00 1.548584640298182324e-01 0.000000000000000000e+00 2.300000000000004263e+00 5.059596912815831349e-01 3.229992063730539485e+03 7.972540348535811063e+04
9.901973447930753069e-01 -1.104581463534284359e-02 0.000000000000000000e+00 1.761678224709903873e+00 -7.267518324161115261e-05 0.000000000000000000e+00 2.000000000000004441e+00 4.983981015642820478e-01 2.461794096073508172e+03 4.842405586139050138e+04
9.939556300853240600e-01 -1.879278401025191031e-02 0.000000000000000000e+00 1.107622725767000604e+00 3.932607353983120779e-01 0.000000000000000000e+00 2.800000000000005151e+00 1.609867131130774121e-01 5.854001259559403479e+03 1.229772173875761073e+05
1.064012214841800974e+00 -1.342954429896284219e-02 0.000000000000000000e+00 6.503979790249627690e-01 2.433835833121533176e-01 0.000000000000000000e+00 2.800000000000005151e+00 1.859802398428566164e-02 1.146544710250561002e+04 2.103420257905313920e+05
9.983654402605364186e-01 -4.217719520983074372e-02 0.000000000000000000e+00 6.563553999190250288e-01 4.244981696858529663e-01 0.000000000000000000e+00 2.900000000000005684e+00 1.000602389698598410e-01 1.827535436822953443e+02 2.807678959799423465e+05
1.018589339721924336e+00 -3.536215838953778168e-02 0.000000000000000000e+00 1.513039681894625232e+00 -8.269074113340586507e-01 0.000000000000000000e+00 5.000000000000031086e-01 1.011463336606700514e-01 3.973487436432701088e+03 1.830747832202534482e+04
1.069234443133439294e+00 -5.698636159269791085e-02 0.000000000000000000e+00 1.366801297143301008e+00 -8.645426441986220345e-01 0.000000000000000000e+00 6.000000000000031974e-01 4.043446116694351250e-02 5.345961411771883149e+02 3.858867544588132660e+03
1.118757343871720433e+00 -3.263899515523317751e-02 0.000000000000000000e+00 5.029241845281037238e-01 1.616988371044229267e-01 0.000000000000000000e+00 2.900000000000005684e+00 3.144735842210363147e-02 8.771713906762806801e+03 1.090186551683654252e+05
1.083353419230540515e+00 -2.738531263064147153e-02 0.000000000000000000e+00 7.078878875591426700e-01 1.441908797373980256e-01 0.000000000000000000e+00 2.700000000000004619e+00 3.649296334528136926e-02 1.579654663587173854e+04 1.590224005815639393e+05
1.033006916392592123e+00 -2.202475119222632033e-02 0.000000000000000000e+00 7.399580461688725075e-01 3.060136618100800510e-01 0.000000000000000000e+00 2.800000000000005151e+00 4.562382118497755601e-02 1.117178393903689175e+04 1.315700790487760096e+05
9.706876852267087852e-01 -2.450958930049919327e-02 0.000000000000000000e+00 -1.650306678825273154e+00 -1.393225631563183242e+00 0.000000000000000000e+00 -8.999999999999981348e-01 5.343267289253246233e-01 3.499703045934621741e+02 2.097835610761516436e+05
1.090845764870953305e+00 -5.023464248024608197e-02 0.000000000000000000e+00 3.510866006188563260e-01 2.657527740693852447e-01 0.000000000000000000e+00 3.000000000000005329e+00 4.601202997190066007e-02 3.595317143256101190e+03 2.824397942996539059e+05
1.063204988423958941e+00 -1.739718890228616338e-02 0.000000000000000000e+00 8.788458988791094662e-01 9.782031068541119367e-02 0.000000000000000000e+00 2.500000000000005329e+00 3.586592384217823087e-02 1.205303614305374367e+03 1.029326289799083752e+05
9.784875074015829677e-01 -6.314733228914783288e-03 0.000000000000000000e+00 -1.661537300792536920e+00 2.074778525755498759e-01 0.000000000000000000e+00 2.300000000000004263e+00 9.105582092122913029e-02 3.628025619923113254e+02 2.748825582238563584e+03
9.922073942217765063e-01 -8.552879572076624998e-03 0.000000000000000000e+00 1.708590366156903739e+00 2.528080005487676196e-01 0.000000000000000000e+00 2.500000000000005329e+00 3.072273626703712068e-01 1.629360281809456410e+03 2.198874043435689237e+04
1.058469428684466251e+00 -2.710845676188984935e-02 0.000000000000000000e+00 9.405252009808010571e-01 5.046098821625660119e-02 0.000000000000000000e+00 2.400000000000004796e+00 4.999006361818108396e-02 9.220079073356006120e+03 6.112928334233882197e+04
9.972540210819809126e-01 -1.928215765998292364e-02 0.000000000000000000e+00 1.736451779527948824e+00 -1.081339255950084288e+00 0.000000000000000000e+00 -9.999999999999742428e-02 2.319923365419674921e-01 2.161087329741294070e+03 3.884106284715575748e+04
9.536294661875460710e-01 -2.396111471937626899e-02 0.000000000000000000e+00 -1.605492134610872146e+00 -5.993039569824624158e-01 0.000000000000000000e+00 6.000000000000031974e-01 1.155114948972328914e-01 8.060890350029915226e+02 4.619365901108756952e+04
