# t_departure_s x_departure_km y_departure_km z_departure_km vx_departure_km_s vy_departure_km_s vz_departure_km_s t_maneuver_s dx_maneuver_km dy_maneuver_km dz_maneuver_km dvx_maneuver_km_s dvy_maneuver_km_s dvz_maneuver_km_s tof_s DV1_km_s DV2_km_s DVtotal_km_s E_SOI_km2_s2 h_moon_km
-1.797377738383998396e+06 -5.950915987196795868e+03 -8.135166325810339004e+03 0.000000000000000000e+00 5.829987346201774834e+00 -9.267892803777401767e+00 0.000000000000000000e+00 -1.113426853953428566e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.743759232643181944e-01 2.719821308185863540e-01 0.000000000000000000e+00 6.839508844305698294e+05 3.156266359130849075e+00 3.230808600008703846e-01 3.479347219131719626e+00 4.923461590154590284e-01 1.095517241371213913e+03
-2.902650082957828883e+06 -1.935196481296185993e+03 1.106788103885470809e+04 0.000000000000000000e+00 1.072553618849309132e+01 2.160795074092074941e+00 0.000000000000000000e+00 -1.978883643734614365e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.741201040575387937e-01 -1.104268800400210748e-01 0.000000000000000000e+00 9.237664392232144019e+05 3.170807897385243823e+00 4.868099926120093568e-01 3.657617889997253346e+00 4.884066945473251042e-01 2.636223916167676293e+02
-2.752680800099302549e+06 -6.459870921188976354e+03 -1.037340701925935491e+03 0.000000000000000000e+00 8.514774701733459850e+00 -6.898690657516837632e+00 0.000000000000000000e+00 -1.570352025151297683e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.367710881061741157e-01 2.161865003580801525e-01 0.000000000000000000e+00 1.182328774948004866e+06 3.177919341894095417e+00 3.206199480694484905e-01 3.498539289963543908e+00 4.848422914371982584e-01 4.300491374273618931e+03
-2.689550515630227514e+06 -8.352236114223494951e+03 -1.382499299553824130e+02 0.000000000000000000e+00 6.340849232157187210e+00 -8.903598817133522303e+00 0.000000000000000000e+00 -2.124064301578272134e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.378488173391704485e-02 2.339426411510005521e-01 0.000000000000000000e+00 5.654862140519556124e+05 3.146333373887701512e+00 2.400457724098411516e-01 3.386379146297542775e+00 4.809839303595427329e-01 5.823923378243301840e+02
-4.433361311472692527e+06 -9.860283930945326574e+03 -4.531108058085870653e+03 0.000000000000000000e+00 2.263880577626840029e+00 -1.069804105184730325e+01 0.000000000000000000e+00 -3.913875460679285694e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.747702058032637507e-02 1.256550185767754402e-01 0.000000000000000000e+00 5.194858507934072404e+05 3.138746797586034809e+00 1.286241437425394984e-01 3.267370941328574308e+00 4.776800988509029566e-01 6.258809925036061941e+02
-2.852170064566397108e+06 -5.789180373035656885e+03 -1.485329816723840395e+02 0.000000000000000000e+00 -7.758093795815063309e+00 7.765188499569783076e+00 0.000000000000000000e+00 -1.636002193426853744e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.543791572152834468e-01 -1.145301323337967331e-01 0.000000000000000000e+00 1.216167871139543597e+06 3.185248135211247611e+00 1.922240239795697248e-01 3.377472159190817447e+00 4.737892858747489999e-01 1.291896056780125491e+03
-4.714057226003633812e+06 -9.066910710154406843e+03 4.893163372739868464e+03 0.000000000000000000e+00 8.351777627920991875e+00 7.115395072704681745e+00 -4.538815002100330303e-15 -3.162462391788208624e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.292553236293470409e-01 -1.840030237102099342e-01 4.683834181276387459e-16 4.397810986824813299e+06 3.203033904593285186e+00 4.670302405611820307e-01 3.670064145154467106e+00 4.703470391427572728e-01 7.258584013296399462e+02
-7.648944430818022229e+05 -4.431354140079774879e+03 3.453997492806279752e+03 0.000000000000000000e+00 -1.175344532057134295e+00 1.087358930518479916e+01 0.000000000000000000e+00 -2.746052753011825262e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.976343138017482293e-03 -1.310265904829596706e-02 0.000000000000000000e+00 4.902891677806196967e+05 3.144672121039946866e+00 1.484415837005438957e-02 3.159516279410001349e+00 4.665997899802066251e-01 2.198072219017595614e+02
-4.024002952011724003e+06 -4.098130098103509226e+03 -8.346893694198834055e+03 0.000000000000000000e+00 6.441426364027556417e+00 -8.859661574267338580e+00 0.000000000000000000e+00 -3.226987128607611638e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.760094431983448560e-01 2.362474480550307843e-01 0.000000000000000000e+00 7.970158234041125979e+05 3.164043374408906040e+00 2.946051269199262412e-01 3.458648501328832392e+00 4.630958729234511129e-01 3.229709629056377253e+03
-2.561645069553799927e+06 -8.482399490852090821e+03 -2.384612341287575418e+03 0.000000000000000000e+00 8.131781874092437690e+00 -7.354992586533786181e+00 0.000000000000000000e+00 -1.479192077202954562e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.299920241075070482e-01 2.410743886142142633e-01 0.000000000000000000e+00 1.082452992350845132e+06 3.180575750592411488e+00 3.331864222905628892e-01 3.513762172882974433e+00 4.592496295535460904e-01 4.433619046172992057e+03
-1.740077203571940307e+06 -6.122998023249288963e+03 -3.457284780617193064e+03 0.000000000000000000e+00 -2.055411700609012016e+00 -1.075839888027339164e+01 -4.654295012284742823e-11 -1.613118420485088609e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.413895456196456735e-01 1.274027062619513262e-01 9.358712607335661532e-13 1.723946019367089495e+06 3.171223868431927162e+00 1.903219723873177116e-01 3.361545840819244901e+00 4.553875168116898187e-01 1.833552104026920233e+03
-4.346519971085479483e+06 -8.176337677395629726e+03 -7.371715680778917886e+03 0.000000000000000000e+00 5.860318698614707777e+00 -9.269676131842938815e+00 0.000000000000000000e+00 -3.403679867223537061e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.256644359803420208e-01 1.919109293576226338e-01 0.000000000000000000e+00 9.428401038619423052e+05 3.170013503702613811e+00 2.293934508157630392e-01 3.399406954518376711e+00 4.514881865377650128e-01 3.881576543492661131e+03
-2.332045344588665757e+06 -1.110780972731196198e+04 9.929173034109734317e+02 0.000000000000000000e+00 -2.113991640889052892e+00 -1.077243461388756529e+01 -1.061222226173122711e-10 -7.878020193066710817e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.748317447955126447e-01 1.601683493109861411e-01 1.044456642642386556e-11 2.324167324395598844e+06 3.180732431021915829e+00 3.180980793220101743e-01 3.498830510343926115e+00 4.473397337283029351e-01 1.275789835552256363e+03
-3.096488908277372364e+06 -4.048605057533124636e+03 7.271583427778366968e+03 0.000000000000000000e+00 -4.856294129707624307e+00 -9.815560480531567933e+00 0.000000000000000000e+00 -2.375410660118971951e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.415107283872550359e-01 1.817712986519395280e-01 0.000000000000000000e+00 7.210782481584004126e+05 3.166339713266255629e+00 2.303607849923768325e-01 3.396700498258632628e+00 4.441403371307557912e-01 1.951068288660447024e+03
-2.226704613102375064e+06 -1.070563303911739786e+04 -3.435009209421340529e+03 0.000000000000000000e+00 -2.973879389455167832e+00 1.053869677943276173e+01 0.000000000000000000e+00 -6.009803975853748852e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.044693514564545844e-02 -8.923212988373577237e-02 0.000000000000000000e+00 1.625724215517000062e+06 3.178261373849171623e+00 8.984159091158844257e-02 3.268102964760760010e+00 4.401302286024609822e-01 1.894763805466126314e+03
-2.886235326455147006e+06 -6.740076655813688376e+03 1.904857121969175068e+03 0.000000000000000000e+00 4.541721897106979711e+00 -9.946558925067279233e+00 0.000000000000000000e+00 -2.191590188947415445e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.495875608585972572e-02 1.409375719055975529e-01 0.000000000000000000e+00 6.946451375077314442e+05 3.152581391443341374e+00 1.417291909180382059e-01 3.294310582361379414e+00 4.367562071048941563e-01 2.414337837531390505e+03
-1.882827819214867894e+06 -7.715608780188827041e+03 -2.578764661306079688e+03 0.000000000000000000e+00 3.089012805586873522e+00 1.050428626241997421e+01 0.000000000000000000e+00 -8.965937267347353045e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.168910054117712871e-02 -6.557861701901963880e-02 0.000000000000000000e+00 9.862340924801324727e+05 3.164009955176780853e+00 7.283374288910383909e-02 3.236843698065884567e+00 4.331185907262333212e-01 1.211923571041490732e+03
-1.809048952372827567e+06 -6.879700060882028083e+03 -2.988961971180065575e+03 0.000000000000000000e+00 2.726939338086126430e+00 1.060420784690995433e+01 0.000000000000000000e+00 -7.926788889499980723e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.425501961967874154e-02 -5.115127869693536500e-02 0.000000000000000000e+00 1.016370063422829611e+06 3.162098732669397450e+00 5.661059343517390458e-02 3.218709326104571389e+00 4.294629686566013294e-01 1.218441671112812401e+03
-2.911868648739167023e+06 -4.425043160849533706e+03 -5.732610664294506932e+02 0.000000000000000000e+00 8.678081026486577088e+00 -6.686083448093088855e+00 1.398432130510101988e-07 -1.668264561836555367e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.356984344355092520e-01 2.037430765855621217e-01 1.221296414538810791e-09 1.243604086902611656e+06 3.178717882304923137e+00 3.115525529535912441e-01 3.490270435258514325e+00 4.264025291032172982e-01 5.733387333732401203e+03
-4.075456008232539054e+06 -4.706484472239540992e+03 -8.500381977596134675e+03 0.000000000000000000e+00 6.488927638415197485e+00 -8.827850631960144412e+00 0.000000000000000000e+00 -3.263376079023206141e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.785009623311262783e-01 2.373660358720670605e-01 0.000000000000000000e+00 8.120799292093327967e+05 3.164821916989488226e+00 2.969936506707804846e-01 3.461815567660268655e+00 4.228759105983883604e-01 3.904998552170080984e+03
-1.972441099716862896e+06 -8.879081074777925096e+03 -2.728294550070027071e+03 0.000000000000000000e+00 -2.101823537736118297e+00 -1.076139386469199621e+01 0.000000000000000000e+00 -1.613118420485088609e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.424628897399095040e-01 1.108538778420205539e-01 0.000000000000000000e+00 1.956309915512012085e+06 3.174900938130943651e+00 1.805110998959876534e-01 3.355412038026931221e+00 4.200931953936823393e-01 2.346870094031957251e+03
-2.876635370818797499e+06 -2.166556546695001089e+03 1.103777024845094093e+04 0.000000000000000000e+00 1.074852935263956510e+01 2.045024614666838048e+00 0.000000000000000000e+00 -1.961627028073611204e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.760535288305496326e-01 -1.027290300786172644e-01 0.000000000000000000e+00 9.150083427451865282e+05 3.170068603636322813e+00 4.870115151953929300e-01 3.657080118831715687e+00 4.174049069033449744e-01 4.171861113579825542e+02
-3.008408938447307795e+06 3.880146656357997017e+02 1.117366225147736077e+04 0.000000000000000000e+00 1.093243283673258759e+01 4.043124018924080243e-01 0.000000000000000000e+00 -2.068543016408087919e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.124358062805749459e-01 -3.830788564569032745e-02 0.000000000000000000e+00 9.398659220392196439e+05 3.172701704493119834e+00 5.138656922397779603e-01 3.686567396732897794e+00 4.147560097708640758e-01 3.428393851614792993e+02
-2.950054272771744058e+06 -6.486663033356885535e+03 5.433561359591910332e+03 0.000000000000000000e+00 1.273592567816107746e+00 1.089207888935918866e+01 0.000000000000000000e+00 -1.841205862265305594e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.512678300875067050e-03 -2.607210734054877244e-01 0.000000000000000000e+00 1.108848410506438231e+06 3.182099022624571560e+00 2.607601242198601676e-01 3.442859146844431617e+00 4.122465782158293290e-01 5.049152253381777882e+03
-3.449912943107555620e+06 -1.179000193251923520e+03 4.290233920024069448e+03 0.000000000000000000e+00 -5.407890366676696203e+00 -9.510079798889488956e+00 0.000000000000000000e+00 -2.603873245717906859e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.388004026592717377e-01 2.155717982804518096e-01 0.000000000000000000e+00 8.460396973896485288e+05 3.163846474253682040e+00 2.563917939253200218e-01 3.420238268179002006e+00 4.096990436626939402e-01 2.568187612671106308e+03
-2.336570007491573691e+06 -1.114990925105047427e+04 -1.349747986454106467e+03 0.000000000000000000e+00 -1.621620257957749001e+00 1.082926635221909528e+01 0.000000000000000000e+00 -7.071460982824167004e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.390587049849461021e-03 -1.562858094704830392e-02 0.000000000000000000e+00 1.629423909209157107e+06 3.181576802232604528e+00 1.688467190265019111e-02 3.198461474135254612e+00 4.072393355327234565e-01 2.536342154163012310e+03
-2.484079181030937936e+06 -1.086282514034748601e+04 2.805152562462533297e+03 0.000000000000000000e+00 2.152984438537536960e+00 1.069518253739150104e+01 0.000000000000000000e+00 -2.010770868325598538e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.411911564644065142e-02 -2.626780297016677590e-01 0.000000000000000000e+00 4.733083127053392236e+05 3.137208502989860204e+00 2.663573608019388916e-01 3.403565863791798929e+00 4.051554731212458349e-01 1.927696342328937718e+01
-3.438969475646511186e+06 -1.676211116297217359e+03 3.406701584277364418e+03 0.000000000000000000e+00 -3.732882100022005378e+00 -1.028588002032611648e+01 0.000000000000000000e+00 -2.522091893237499986e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.223919867782318011e-02 9.478013704680923746e-02 0.000000000000000000e+00 9.168775824090113165e+05 3.167171754393569572e+00 1.082229562390208677e-01 3.275394710632590467e+00 4.029998932621886576e-01 3.034509177192123389e+03
-3.496305885914920829e+06 -3.741366727564218309e+01 -4.132302287020949734e+03 0.000000000000000000e+00 7.625357349744157354e+00 -7.872163300581362044e+00 2.146625078827346465e-15 -1.855086183557851706e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.333667753106351217e-01 1.553079386864470168e-01 1.601713184164733506e-17 1.641219702357069356e+06 3.185369103802534685e+00 2.047126097136925671e-01 3.390081713516227335e+00 4.006155351878299409e-01 6.500519146162585457e+03
-3.229785264504557475e+06 1.248325067376116294e+03 -2.881630556814590364e+03 0.000000000000000000e+00 1.043466517949383032e+01 -3.327032209241120420e+00 0.000000000000000000e+00 -2.015647737968925619e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.401982878589153714e-01 1.157819263098843338e-01 0.000000000000000000e+00 1.214137526535631623e+06 3.178658563559597638e+00 3.593610016712510680e-01 3.538019565230848595e+00 3.981508543563601066e-01 5.797284882324197497e+03
-4.262676975833945908e+06 -7.435365430957079298e+03 -7.540852215697003885e+03 0.000000000000000000e+00 -5.267278187330817651e+00 9.573049090584888177e+00 0.000000000000000000e+00 -3.680536005437023938e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.200990350478126412e-01 -3.904736186337195991e-01 0.000000000000000000e+00 5.821409703969222028e+05 3.150464871395927346e+00 4.482334571156973979e-01 3.598698328511624744e+00 3.959729980678293182e-01 1.290286019041194265e+02
-4.473074567555240355e+06 -9.914816262338168599e+03 -5.064781730440794490e+03 0.000000000000000000e+00 3.814730496825324835e+00 -1.028538458366748998e+01 0.000000000000000000e+00 -3.436692523270673584e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.919655964145855875e-02 9.130747137518285816e-02 0.000000000000000000e+00 1.036382044284566655e+06 3.172668557611107332e+00 9.936510764174844024e-02 3.272033665252855883e+00 3.934768732315379047e-01 4.097852896524497737e+03
-2.963809056186475791e+06 -6.066171859142450558e+03 2.721844764904707972e+03 0.000000000000000000e+00 3.257539857478996659e+00 -1.044029683334908398e+01 0.000000000000000000e+00 -2.246361186480164994e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.475101987305180162e-02 7.470780800561890866e-02 0.000000000000000000e+00 7.174478697063110303e+05 3.155597211382261236e+00 7.615017507727468715e-02 3.231747386459535853e+00 3.913224398164199536e-01 2.669381506384832392e+03
-4.373074038384489715e+06 -8.966415511777824577e+03 -1.212950827391891835e+03 0.000000000000000000e+00 4.099888862516483989e+00 1.013781868927546981e+01 0.000000000000000000e+00 -3.750312755718471948e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.421415195118271690e-02 -1.987354626053738638e-01 0.000000000000000000e+00 6.227612826660181163e+05 3.153402025498037275e+00 2.158420892361562760e-01 3.369244114734193385e+00 3.890125914245463612e-01 5.211642272892258916e+02
-3.881060124710680917e+06 -7.198687137843380697e+02 -9.259654502367147870e+03 0.000000000000000000e+00 9.262916331761569921e+00 -5.886227604052821860e+00 0.000000000000000000e+00 -2.526593619062109385e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.367161026782745870e-01 1.524388619318807758e-01 0.000000000000000000e+00 1.354466505648571532e+06 3.185140845803229315e+00 2.815530498756467770e-01 3.466693895678876203e+00 3.866242597091315014e-01 8.239507904940623121e+03
-3.307235343220328912e+06 -2.344284280020427559e+03 4.933791502958294586e+03 0.000000000000000000e+00 3.834148784470112314e+00 1.028580081812781799e+01 0.000000000000000000e+00 -2.073044742232697317e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.703194735255669667e-02 -2.081109238975762110e-01 0.000000000000000000e+00 1.234190600987631362e+06 3.185119266728362764e+00 2.133592292760648768e-01 3.398478496004427640e+00 3.842270045552932944e-01 3.652964540548055083e+03
-3.446702951333786361e+06 -1.881295135738477939e+03 -3.301305285007340444e+02 0.000000000000000000e+00 2.345082981638427544e+00 -1.065341635462868375e+01 0.000000000000000000e+00 -3.002651125014569145e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.464511119751355339e-02 1.532879465542532071e-01 0.000000000000000000e+00 4.440518263192172744e+05 3.135425448429772999e+00 1.571543136178821798e-01 3.292579762047655123e+00 3.819673240859867147e-01 1.249186116273493553e+03
-1.261877565325195435e+06 -1.970493552864357298e+03 -1.852510905998386988e+03 0.000000000000000000e+00 1.359963030197574696e+00 -1.082610003543365984e+01 0.000000000000000000e+00 -8.782116796175796771e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.371386119657013181e-03 4.927824284564891189e-02 0.000000000000000000e+00 3.836658857076157001e+05 3.137367047810203591e+00 4.968842701314367394e-02 3.187055474823347279e+00 3.794185783377437837e-01 8.557274188462401980e+02
-2.765220800815486349e+06 -6.370546994709119645e+03 9.197466700033548477e+03 0.000000000000000000e+00 -8.484136881477251535e+00 -6.969944335467708640e+00 0.000000000000000000e+00 -1.424796223488922464e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.748487309555747937e-01 1.523910687085165971e-01 0.000000000000000000e+00 1.340424577326564118e+06 3.182637762697722028e+00 2.319377428080622028e-01 3.414575505505784037e+00 3.773079578916405663e-01 5.129023541798977931e+03
-3.083069694952289574e+06 -9.542881015091866175e+02 1.039736854772698280e+04 0.000000000000000000e+00 9.993671823670478460e+00 4.492624880608068416e+00 0.000000000000000000e+00 -2.055788126571694156e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.337079169282430868e-01 -1.670176452258713140e-01 0.000000000000000000e+00 1.027281568380595534e+06 3.182259968907181769e+00 3.731700251056911943e-01 3.555429994012873074e+00 3.746835265133688364e-01 8.540764701347817436e+02
-4.283438264868472703e+06 -6.500074129256783635e+03 -8.977661130863460130e+03 0.000000000000000000e+00 7.881035986930449155e+00 -7.619013501115576403e+00 0.000000000000000000e+00 -3.452823707475524396e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.856931756283807577e-01 2.724444702676385166e-01 0.000000000000000000e+00 8.306145573929480743e+05 3.164559146055412331e+00 3.947740872702297787e-01 3.559333233325641999e+00 3.722479383883104398e-01 4.720025375282757523e+02
